abaco_id,d_linha_h,nu,mu,omega,fyk,tipo_armadura,fonte,pagina,curva_id,ponto_id,digitizador,revisor,status_validacao,observacao
A-2,0.1,-0.7727,0.3253,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,011,ManusAI,Especialista,validado,
A-2,0.1,-0.675,0.3473,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,012,ManusAI,Especialista,validado,
A-2,0.1,-0.5773,0.3674,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,013,ManusAI,Especialista,validado,
A-2,0.1,-0.4795,0.3856,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,014,ManusAI,Especialista,validado,
A-2,0.1,-0.3818,0.4019,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,015,ManusAI,Especialista,validado,
A-2,0.1,-0.2841,0.4162,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,016,ManusAI,Especialista,validado,
A-2,0.1,-0.1864,0.4287,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,017,ManusAI,Especialista,validado,
A-2,0.1,-0.0886,0.4392,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,018,ManusAI,Especialista,validado,
A-2,0.1,0.0091,0.4478,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,019,ManusAI,Especialista,validado,
A-2,0.1,0.1068,0.4545,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,020,ManusAI,Especialista,validado,
A-2,0.1,0.2045,0.4593,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,021,ManusAI,Especialista,validado,
A-2,0.1,0.3023,0.4622,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,022,ManusAI,Especialista,validado,
A-2,0.1,0.4,0.4631,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,023,ManusAI,Especialista,validado,
A-2,0.1,0.4977,0.4622,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,024,ManusAI,Especialista,validado,
A-2,0.1,0.5955,0.4593,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,025,ManusAI,Especialista,validado,
A-2,0.1,0.6932,0.4545,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,026,ManusAI,Especialista,validado,
A-2,0.1,0.7909,0.4478,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,027,ManusAI,Especialista,validado,
A-2,0.1,0.8886,0.4392,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,028,ManusAI,Especialista,validado,
A-2,0.1,0.9864,0.4287,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,029,ManusAI,Especialista,validado,
A-2,0.1,1.0841,0.4162,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,030,ManusAI,Especialista,validado,
A-2,0.1,1.1818,0.4019,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,031,ManusAI,Especialista,validado,
A-2,0.1,1.2795,0.3856,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,032,ManusAI,Especialista,validado,
A-2,0.1,1.3773,0.3674,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,033,ManusAI,Especialista,validado,
A-2,0.1,1.475,0.3473,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,034,ManusAI,Especialista,validado,
A-2,0.1,1.5727,0.3253,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,035,ManusAI,Especialista,validado,
A-2,0.1,1.6705,0.3014,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,036,ManusAI,Especialista,validado,
A-2,0.1,1.7682,0.2756,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,037,ManusAI,Especialista,validado,
A-2,0.1,1.8659,0.2478,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,038,ManusAI,Especialista,validado,
A-2,0.1,1.9636,0.2182,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,039,ManusAI,Especialista,validado,
A-2,0.1,2.0614,0.1866,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,040,ManusAI,Especialista,validado,
A-2,0.1,2.1591,0.1531,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,041,ManusAI,Especialista,validado,
A-2,0.1,2.2568,0.1177,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,042,ManusAI,Especialista,validado,
A-2,0.1,2.3545,0.0804,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,043,ManusAI,Especialista,validado,
A-2,0.1,2.4523,0.0411,0.5,CA-50,simetrica_duas_faces,Venturini,2,A2_w050,044,ManusAI,Especialista,validado,
A-2,0.1,-1.6523,0.0459,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,002,ManusAI,Especialista,validado,
A-2,0.1,-1.5545,0.0897,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,003,ManusAI,Especialista,validado,
A-2,0.1,-1.4568,0.1313,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,004,ManusAI,Especialista,validado,
A-2,0.1,-1.3591,0.1708,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,005,ManusAI,Especialista,validado,
A-2,0.1,-1.2614,0.2082,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,006,ManusAI,Especialista,validado,
A-2,0.1,-1.1636,0.2434,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,007,ManusAI,Especialista,validado,
A-2,0.1,-1.0659,0.2765,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,008,ManusAI,Especialista,validado,
A-2,0.1,-0.9682,0.3075,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,009,ManusAI,Especialista,validado,
A-2,0.1,-0.8705,0.3363,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,010,ManusAI,Especialista,validado,
A-2,0.1,-0.7727,0.363,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,011,ManusAI,Especialista,validado,
A-2,0.1,-0.675,0.3876,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,012,ManusAI,Especialista,validado,
A-2,0.1,-0.5773,0.41,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,013,ManusAI,Especialista,validado,
A-2,0.1,-0.4795,0.4303,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,014,ManusAI,Especialista,validado,
A-2,0.1,-0.3818,0.4484,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,015,ManusAI,Especialista,validado,
A-2,0.1,-0.2841,0.4644,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,016,ManusAI,Especialista,validado,
A-2,0.1,-0.1864,0.4783,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,017,ManusAI,Especialista,validado,
A-2,0.1,-0.0886,0.4901,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,018,ManusAI,Especialista,validado,
A-2,0.1,0.0091,0.4997,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,019,ManusAI,Especialista,validado,
A-2,0.1,0.1068,0.5071,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,020,ManusAI,Especialista,validado,
A-2,0.1,0.2045,0.5125,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,021,ManusAI,Especialista,validado,
A-2,0.1,0.3023,0.5157,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,022,ManusAI,Especialista,validado,
A-2,0.1,0.4,0.5168,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,023,ManusAI,Especialista,validado,
A-2,0.1,0.4977,0.5157,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,024,ManusAI,Especialista,validado,
A-2,0.1,0.5955,0.5125,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,025,ManusAI,Especialista,validado,
A-2,0.1,0.6932,0.5071,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,026,ManusAI,Especialista,validado,
A-2,0.1,0.7909,0.4997,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,027,ManusAI,Especialista,validado,
A-2,0.1,0.8886,0.4901,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,028,ManusAI,Especialista,validado,
A-2,0.1,0.9864,0.4783,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,029,ManusAI,Especialista,validado,
A-2,0.1,1.0841,0.4644,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,030,ManusAI,Especialista,validado,
A-2,0.1,1.1818,0.4484,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,031,ManusAI,Especialista,validado,
A-2,0.1,1.2795,0.4303,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,032,ManusAI,Especialista,validado,
A-2,0.1,1.3773,0.41,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,033,ManusAI,Especialista,validado,
A-2,0.1,1.475,0.3876,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,034,ManusAI,Especialista,validado,
A-2,0.1,1.5727,0.363,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,035,ManusAI,Especialista,validado,
A-2,0.1,1.6705,0.3363,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,036,ManusAI,Especialista,validado,
A-2,0.1,1.7682,0.3075,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,037,ManusAI,Especialista,validado,
A-2,0.1,1.8659,0.2765,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,038,ManusAI,Especialista,validado,
A-2,0.1,1.9636,0.2434,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,039,ManusAI,Especialista,validado,
A-2,0.1,2.0614,0.2082,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,040,ManusAI,Especialista,validado,
A-2,0.1,2.1591,0.1708,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,041,ManusAI,Especialista,validado,
A-2,0.1,2.2568,0.1313,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,042,ManusAI,Especialista,validado,
A-2,0.1,2.3545,0.0897,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,043,ManusAI,Especialista,validado,
A-2,0.1,2.4523,0.0459,0.6,CA-50,simetrica_duas_faces,Venturini,2,A2_w060,044,ManusAI,Especialista,validado,
A-2,0.1,-1.6523,0.0507,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,002,ManusAI,Especialista,validado,
A-2,0.1,-1.5545,0.099,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,003,ManusAI,Especialista,validado,
A-2,0.1,-1.4568,0.145,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,004,ManusAI,Especialista,validado,
A-2,0.1,-1.3591,0.1886,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,005,ManusAI,Especialista,validado,
A-2,0.1,-1.2614,0.2298,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,006,ManusAI,Especialista,validado,
A-2,0.1,-1.1636,0.2687,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,007,ManusAI,Especialista,validado,
A-2,0.1,-1.0659,0.3052,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,008,ManusAI,Especialista,validado,
A-2,0.1,-0.9682,0.3394,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,009,ManusAI,Especialista,validado,
A-2,0.1,-0.8705,0.3712,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,010,ManusAI,Especialista,validado,
A-2,0.1,-0.7727,0.4007,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,011,ManusAI,Especialista,validado,
A-2,0.1,-0.675,0.4278,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,012,ManusAI,Especialista,validado,
A-2,0.1,-0.5773,0.4525,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,013,ManusAI,Especialista,validado,
A-2,0.1,-0.4795,0.4749,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,014,ManusAI,Especialista,validado,
A-2,0.1,-0.3818,0.495,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,015,ManusAI,Especialista,validado,
A-2,0.1,-0.2841,0.5126,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,016,ManusAI,Especialista,validado,
A-2,0.1,-0.1864,0.528,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,017,ManusAI,Especialista,validado,
A-2,0.1,-0.0886,0.5409,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,018,ManusAI,Especialista,validado,
A-2,0.1,0.0091,0.5515,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,019,ManusAI,Especialista,validado,
A-2,0.1,0.1068,0.5598,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,020,ManusAI,Especialista,validado,
A-2,0.1,0.2045,0.5657,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,021,ManusAI,Especialista,validado,
A-2,0.1,0.3023,0.5692,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,022,ManusAI,Especialista,validado,
A-2,0.1,0.4,0.5704,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,023,ManusAI,Especialista,validado,
A-2,0.1,0.4977,0.5692,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,024,ManusAI,Especialista,validado,
A-2,0.1,0.5955,0.5657,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,025,ManusAI,Especialista,validado,
A-2,0.1,0.6932,0.5598,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,026,ManusAI,Especialista,validado,
A-2,0.1,0.7909,0.5515,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,027,ManusAI,Especialista,validado,
A-2,0.1,0.8886,0.5409,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,028,ManusAI,Especialista,validado,
A-2,0.1,0.9864,0.528,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,029,ManusAI,Especialista,validado,
A-2,0.1,1.0841,0.5126,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,030,ManusAI,Especialista,validado,
A-2,0.1,1.1818,0.495,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,031,ManusAI,Especialista,validado,
A-2,0.1,1.2795,0.4749,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,032,ManusAI,Especialista,validado,
A-2,0.1,1.3773,0.4525,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,033,ManusAI,Especialista,validado,
A-2,0.1,1.475,0.4278,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,034,ManusAI,Especialista,validado,
A-2,0.1,1.5727,0.4007,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,035,ManusAI,Especialista,validado,
A-2,0.1,1.6705,0.3712,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,036,ManusAI,Especialista,validado,
A-2,0.1,1.7682,0.3394,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,037,ManusAI,Especialista,validado,
A-2,0.1,1.8659,0.3052,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,038,ManusAI,Especialista,validado,
A-2,0.1,1.9636,0.2687,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,039,ManusAI,Especialista,validado,
A-2,0.1,2.0614,0.2298,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,040,ManusAI,Especialista,validado,
A-2,0.1,2.1591,0.1886,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,041,ManusAI,Especialista,validado,
A-2,0.1,2.2568,0.145,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,042,ManusAI,Especialista,validado,
A-2,0.1,2.3545,0.099,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,043,ManusAI,Especialista,validado,
A-2,0.1,2.4523,0.0507,0.7,CA-50,simetrica_duas_faces,Venturini,2,A2_w070,044,ManusAI,Especialista,validado,
A-2,0.1,-1.6523,0.0554,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,002,ManusAI,Especialista,validado,
A-2,0.1,-1.5545,0.1083,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,003,ManusAI,Especialista,validado,
A-2,0.1,-1.4568,0.1586,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,004,ManusAI,Especialista,validado,
A-2,0.1,-1.3591,0.2063,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,005,ManusAI,Especialista,validado,
A-2,0.1,-1.2614,0.2514,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,006,ManusAI,Especialista,validado,
A-2,0.1,-1.1636,0.294,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,007,ManusAI,Especialista,validado,
A-2,0.1,-1.0659,0.3339,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,008,ManusAI,Especialista,validado,
A-2,0.1,-0.9682,0.3713,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,009,ManusAI,Especialista,validado,
A-2,0.1,-0.8705,0.4061,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,010,ManusAI,Especialista,validado,
A-2,0.1,-0.7727,0.4383,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,011,ManusAI,Especialista,validado,
A-2,0.1,-0.675,0.468,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,012,ManusAI,Especialista,validado,
A-2,0.1,-0.5773,0.4951,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,013,ManusAI,Especialista,validado,
A-2,0.1,-0.4795,0.5196,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,014,ManusAI,Especialista,validado,
A-2,0.1,-0.3818,0.5415,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,015,ManusAI,Especialista,validado,
A-2,0.1,-0.2841,0.5608,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,016,ManusAI,Especialista,validado,
A-2,0.1,-0.1864,0.5776,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,017,ManusAI,Especialista,validado,
A-2,0.1,-0.0886,0.5918,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,018,ManusAI,Especialista,validado,
A-2,0.1,0.0091,0.6034,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,019,ManusAI,Especialista,validado,
A-2,0.1,0.1068,0.6124,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,020,ManusAI,Especialista,validado,
A-2,0.1,0.2045,0.6188,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,021,ManusAI,Especialista,validado,
A-2,0.1,0.3023,0.6227,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,022,ManusAI,Especialista,validado,
A-2,0.1,0.4,0.624,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,023,ManusAI,Especialista,validado,
A-2,0.1,0.4977,0.6227,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,024,ManusAI,Especialista,validado,
A-2,0.1,0.5955,0.6188,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,025,ManusAI,Especialista,validado,
A-2,0.1,0.6932,0.6124,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,026,ManusAI,Especialista,validado,
A-2,0.1,0.7909,0.6034,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,027,ManusAI,Especialista,validado,
A-2,0.1,0.8886,0.5918,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,028,ManusAI,Especialista,validado,
A-2,0.1,0.9864,0.5776,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,029,ManusAI,Especialista,validado,
A-2,0.1,1.0841,0.5608,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,030,ManusAI,Especialista,validado,
A-2,0.1,1.1818,0.5415,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,031,ManusAI,Especialista,validado,
A-2,0.1,1.2795,0.5196,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,032,ManusAI,Especialista,validado,
A-2,0.1,1.3773,0.4951,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,033,ManusAI,Especialista,validado,
A-2,0.1,1.475,0.468,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,034,ManusAI,Especialista,validado,
A-2,0.1,1.5727,0.4383,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,035,ManusAI,Especialista,validado,
A-2,0.1,1.6705,0.4061,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,036,ManusAI,Especialista,validado,
A-2,0.1,1.7682,0.3713,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,037,ManusAI,Especialista,validado,
A-2,0.1,1.8659,0.3339,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,038,ManusAI,Especialista,validado,
A-2,0.1,1.9636,0.294,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,039,ManusAI,Especialista,validado,
A-2,0.1,2.0614,0.2514,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,040,ManusAI,Especialista,validado,
A-2,0.1,2.1591,0.2063,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,041,ManusAI,Especialista,validado,
A-2,0.1,2.2568,0.1586,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,042,ManusAI,Especialista,validado,
A-2,0.1,2.3545,0.1083,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,043,ManusAI,Especialista,validado,
A-2,0.1,2.4523,0.0554,0.8,CA-50,simetrica_duas_faces,Venturini,2,A2_w080,044,ManusAI,Especialista,validado,
A-2,0.1,-1.6523,0.0602,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,002,ManusAI,Especialista,validado,
A-2,0.1,-1.5545,0.1176,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,003,ManusAI,Especialista,validado,
A-2,0.1,-1.4568,0.1722,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,004,ManusAI,Especialista,validado,
A-2,0.1,-1.3591,0.224,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,005,ManusAI,Especialista,validado,
A-2,0.1,-1.2614,0.273,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,006,ManusAI,Especialista,validado,
A-2,0.1,-1.1636,0.3192,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,007,ManusAI,Especialista,validado,
A-2,0.1,-1.0659,0.3626,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,008,ManusAI,Especialista,validado,
A-2,0.1,-0.9682,0.4032,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,009,ManusAI,Especialista,validado,
A-2,0.1,-0.8705,0.441,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,010,ManusAI,Especialista,validado,
A-2,0.1,-0.7727,0.476,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,011,ManusAI,Especialista,validado,
A-2,0.1,-0.675,0.5082,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,012,ManusAI,Especialista,validado,
A-2,0.1,-0.5773,0.5376,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,013,ManusAI,Especialista,validado,
A-2,0.1,-0.4795,0.5642,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,014,ManusAI,Especialista,validado,
A-2,0.1,-0.3818,0.588,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,015,ManusAI,Especialista,validado,
A-2,0.1,-0.2841,0.609,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,016,ManusAI,Especialista,validado,
A-2,0.1,-0.1864,0.6272,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,017,ManusAI,Especialista,validado,
A-2,0.1,-0.0886,0.6426,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,018,ManusAI,Especialista,validado,
A-2,0.1,0.0091,0.6552,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,019,ManusAI,Especialista,validado,
A-2,0.1,0.1068,0.665,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,020,ManusAI,Especialista,validado,
A-2,0.1,0.2045,0.672,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,021,ManusAI,Especialista,validado,
A-2,0.1,0.3023,0.6762,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,022,ManusAI,Especialista,validado,
A-2,0.1,0.4,0.6776,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,023,ManusAI,Especialista,validado,
A-2,0.1,0.4977,0.6762,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,024,ManusAI,Especialista,validado,
A-2,0.1,0.5955,0.672,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,025,ManusAI,Especialista,validado,
A-2,0.1,0.6932,0.665,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,026,ManusAI,Especialista,validado,
A-2,0.1,0.7909,0.6552,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,027,ManusAI,Especialista,validado,
A-2,0.1,0.8886,0.6426,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,028,ManusAI,Especialista,validado,
A-2,0.1,0.9864,0.6272,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,029,ManusAI,Especialista,validado,
A-2,0.1,1.0841,0.609,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,030,ManusAI,Especialista,validado,
A-2,0.1,1.1818,0.588,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,031,ManusAI,Especialista,validado,
A-2,0.1,1.2795,0.5642,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,032,ManusAI,Especialista,validado,
A-2,0.1,1.3773,0.5376,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,033,ManusAI,Especialista,validado,
A-2,0.1,1.475,0.5082,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,034,ManusAI,Especialista,validado,
A-2,0.1,1.5727,0.476,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,035,ManusAI,Especialista,validado,
A-2,0.1,1.6705,0.441,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,036,ManusAI,Especialista,validado,
A-2,0.1,1.7682,0.4032,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,037,ManusAI,Especialista,validado,
A-2,0.1,1.8659,0.3626,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,038,ManusAI,Especialista,validado,
A-2,0.1,1.9636,0.3192,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,039,ManusAI,Especialista,validado,
A-2,0.1,2.0614,0.273,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,040,ManusAI,Especialista,validado,
A-2,0.1,2.1591,0.224,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,041,ManusAI,Especialista,validado,
A-2,0.1,2.2568,0.1722,0.9,CA-50,simetrica_duas_faces,Venturini,2,A2_w090,042,ManusAI,Especialista,validado,
